CustomerID,Age,Income,CreditScore,Factor_Service,Factor_Product,Factor_Price,TrueSegment
67,54,34.042335880433534,702,0.3434395019918404,0.46941514625604314,-0.7873597754774213,Huu_tri_An_toan
68,32,29.06989955367111,593,0.01161216018671081,0.4456666800173701,0.9757507710047305,Tiet_kiem_Pho_thong
69,59,28.85972990438188,794,0.7378551470765613,0.3120427451934369,-1.4576390168725937,Huu_tri_An_toan
70,42,29.556250772717682,784,0.5478299645738307,0.1488329634076934,0.8044459559399575,Tiet_kiem_Pho_thong
71,22,37.76366492970343,610,0.5856627367879386,0.48774747341068186,0.6691253307773969,Gioi_tre_Tieu_hoang
72,30,52.053118055595604,619,1.0439832416670076,0.7154736615295236,0.6277431597343472,Gioi_tre_Tieu_hoang
73,39,219.5509545740945,768,0.8331598031696732,1.0395731935928565,-1.1619298580023796,Doanh_nhan_Thanh_dat
74,33,194.07423091726426,760,0.8512874616235304,0.8407606075761132,-1.0727981539359632,Doanh_nhan_Thanh_dat
75,49,38.42321100777584,715,0.7830182335008335,0.571197315427923,-0.7179267790584116,Huu_tri_An_toan
76,26,37.17955804161159,624,0.8254161370115367,0.36611894377572557,0.9086720384759871,Gioi_tre_Tieu_hoang
77,33,22.989766381856327,616,-0.9963819377838806,0.016552289222800415,0.8693283600678183,Tiet_kiem_Pho_thong
78,45,138.461998443276,778,0.7788983800237543,0.8348163892197841,-0.8905202657367172,Doanh_nhan_Thanh_dat
79,23,51.08200875708288,675,0.8314914447904008,0.5553321835097531,1.2867696156804833,Gioi_tre_Tieu_hoang
80,26,43.37563691165606,638,0.41880444398525385,0.7173179574945799,0.7688645529215842,Gioi_tre_Tieu_hoang
81,41,182.8432365053245,762,0.9588328518460643,0.8681521489349661,-0.9638114042132686,Doanh_nhan_Thanh_dat
82,40,38.37700399322719,652,-0.030409412867136443,0.680485568865578,0.8591924626978449,Tiet_kiem_Pho_thong
83,22,27.15736073899289,672,0.3469365113263588,0.3839496126512945,0.8032106837287862,Gioi_tre_Tieu_hoang
84,44,16.944323454960575,614,0.4083460775547868,-0.3914344983119366,1.014375404320693,Tiet_kiem_Pho_thong
85,64,41.23663527615862,738,0.8164109742305596,0.3537814928236557,-0.6788538323962084,Huu_tri_An_toan
86,27,38.15132939272906,623,0.456702765970465,0.7957959651492783,0.8667324210573897,Gioi_tre_Tieu_hoang
87,28,41.44289953403488,598,0.43420626799589834,0.8927700637430723,0.9947114895040249,Gioi_tre_Tieu_hoang
88,44,226.91989531395166,756,0.7755345296688583,0.7221279751095722,-0.6007911377021634,Doanh_nhan_Thanh_dat
89,25,66.1485726671884,609,0.6140746304850776,1.0564327237072157,0.9180549238123576,Gioi_tre_Tieu_hoang
90,31,30.357341785679978,712,0.6381680184619911,0.8372746506557589,0.8488784323568815,Tiet_kiem_Pho_thong
91,37,31.905366338082263,752,0.3095810668431175,-0.0352347305258211,0.8866599142108457,Tiet_kiem_Pho_thong
92,21,31.761146625073845,661,0.6219953901565212,0.4420078200517892,0.5409842455872769,Gioi_tre_Tieu_hoang
93,25,26.696324175540905,532,0.04038533330818805,0.19733861814750508,0.7680854954798055,Tiet_kiem_Pho_thong
94,24,50.56965091850735,712,0.9379695088643272,0.6462222618890339,0.578694818251666,Gioi_tre_Tieu_hoang
95,62,35.79127990476684,672,0.8298573126944956,0.265236888429656,-0.5977158593759675,Huu_tri_An_toan
96,33,25.26570529379804,598,-0.117369908453506,-0.08513831307086572,0.9106430227691897,Tiet_kiem_Pho_thong
97,49,14.703243214753137,475,-0.3962560310750284,-0.27101134610997457,0.920370179813885,Tiet_kiem_Pho_thong
98,54,31.110916562045624,655,1.1504540886847245,0.7807035179442383,-0.4185334715017524,Huu_tri_An_toan
99,58,31.35842425026057,703,0.7739309708025583,0.6501432558261897,-1.115977616193499,Huu_tri_An_toan
100,60,33.12589596225201,728,0.8888526622972079,0.391710150254276,-0.45220105899072566,Huu_tri_An_toan
101,38,156.56610794441698,729,1.076468693426272,0.7758498769050878,-1.0632610818109691,Doanh_nhan_Thanh_dat
102,20,49.84807961076512,555,1.1264382545953093,0.2836141184232555,1.1392912736580076,Gioi_tre_Tieu_hoang
103,27,44.75233399490741,603,1.0038132622394151,1.1310479076866147,0.9344514568827544,Gioi_tre_Tieu_hoang
104,25,43.528133309178564,620,0.7042745116085013,0.5920480639381276,0.6443390549195375,Gioi_tre_Tieu_hoang
105,53,37.7593182765475,780,0.94351831595861,0.35925568394151963,-0.6419187762104629,Huu_tri_An_toan
106,63,39.91345491972757,766,1.0028740130036262,-0.05226226939949352,-1.1838730900207106,Huu_tri_An_toan
107,23,46.588466903170335,548,0.7743066029597957,0.3951969516545939,0.6403121905165893,Gioi_tre_Tieu_hoang
108,22,53.42913437286272,572,1.389714619451217,0.7986635801761778,0.8369672247389748,Gioi_tre_Tieu_hoang
109,42,20.404100085069114,599,-0.16350753031254264,-0.47582289043130804,0.9987122200128711,Tiet_kiem_Pho_thong
110,37,36.85400317817755,562,0.8249794231987715,0.4831007741821902,0.8437533224105732,Tiet_kiem_Pho_thong
111,29,32.64741253672385,494,0.5576540810465673,-0.3277391556549622,0.8773754780991324,Tiet_kiem_Pho_thong
112,26,49.88468596227059,647,0.9242342176663865,0.8667844309097807,0.8918360158456874,Gioi_tre_Tieu_hoang
113,54,34.71047546331108,732,0.8267695308492,0.6339919194551258,-0.8639817127897375,Huu_tri_An_toan
114,37,31.40750348686312,601,0.11190245579829808,0.5753135223903991,0.8483955271782626,Tiet_kiem_Pho_thong
115,54,37.505166717586725,658,1.055585365847633,0.4216918240259614,-0.7595045837540935,Huu_tri_An_toan
116,29,46.5724382120926,671,0.1543318880889084,0.7534100531738517,0.9779261591246875,Gioi_tre_Tieu_hoang
117,65,35.235086065618724,748,0.6633136419739755,0.3470427267500076,-1.5453834737257444,Huu_tri_An_toan
118,39,216.33461192794252,827,0.8477139972846732,0.8579813182904144,-0.9563569217721015,Doanh_nhan_Thanh_dat
119,21,36.59270433737451,523,0.23778125050608767,0.48588438406456647,0.9365246472914293,Gioi_tre_Tieu_hoang
120,45,26.930055778872454,597,0.36992779686664157,-0.24908880862491944,0.938240974618405,Tiet_kiem_Pho_thong
121,47,36.10554278893858,505,0.12958518562942722,-0.0070134603632896475,0.8401075603440664,Tiet_kiem_Pho_thong
122,58,40.94508265553776,756,0.6858507412501048,0.2502933280687314,-0.6585753330840788,Huu_tri_An_toan
123,32,24.481899685367768,741,0.47513532062665764,-0.13604403143333532,0.916469782743714,Tiet_kiem_Pho_thong
124,33,26.061492200320078,617,0.23378271599481001,0.4634177090691322,1.101020453876635,Tiet_kiem_Pho_thong
125,53,28.713298497855778,735,0.6098632417189347,0.24772736058564349,-0.8024834223650148,Huu_tri_An_toan
126,59,36.11893975819449,699,1.0376786546896168,1.2580797277620865,-0.9592606318760962,Huu_tri_An_toan
127,48,22.340919289336522,501,0.28501942105901623,0.2960090950740185,0.9305554320377258,Tiet_kiem_Pho_thong
128,46,192.68185077768246,812,1.0169295590445673,1.0382158991037527,-0.7702580224820714,Doanh_nhan_Thanh_dat
129,60,30.832205063603666,672,0.8989911035123052,0.6254757664358002,-0.679876391228469,Huu_tri_An_toan
130,25,45.37149238524919,552,0.8238760698081662,0.8290968362282151,1.232650944661092,Gioi_tre_Tieu_hoang
131,40,25.993101213338868,632,0.11918162011324226,0.6835927776425863,0.7558505751936385,Tiet_kiem_Pho_thong
132,34,28.97044996449154,664,-0.3106061197644241,0.2531878696587504,0.8299879185060827,Tiet_kiem_Pho_thong
133,23,46.022421578934264,638,0.44225838380611293,0.6737923186002007,0.39295195187489923,Gioi_tre_Tieu_hoang
134,33,37.40578534720295,513,-0.7795223826480329,0.376005780021333,0.8497945775647389,Tiet_kiem_Pho_thong
135,48,212.76359561730533,773,0.785304137126656,0.8885409699692032,-0.7733464995392848,Doanh_nhan_Thanh_dat
136,32,162.7022982529689,778,0.9243339449322692,0.875876394214367,-0.8295889206971406,Doanh_nhan_Thanh_dat
137,62,33.85298698634824,738,0.7314048343394742,0.6516505431834474,-0.808677465252461,Huu_tri_An_toan
138,63,37.28376609576892,722,0.889541712003463,0.6928168279602631,-0.4012542409602706,Huu_tri_An_toan
139,68,37.45702283509749,658,0.7900466980701831,0.6124933815019127,-1.0272198550694926,Huu_tri_An_toan
140,24,33.55379918305562,626,0.39568450275753575,0.8681287097977448,0.6694752041395219,Gioi_tre_Tieu_hoang
141,24,44.796887628924104,611,0.3935520929699182,1.194455892454532,0.7008267643985431,Gioi_tre_Tieu_hoang
142,27,48.40366049427972,571,0.585686593157406,0.6992794921818862,0.5683270621614915,Gioi_tre_Tieu_hoang
143,45,224.54062726063418,753,0.9037660233167938,0.8730813868318611,-0.9172276890966728,Doanh_nhan_Thanh_dat
144,56,33.594498535570224,771,0.928168572253402,0.32864630306516096,-0.6282251655931524,Huu_tri_An_toan
145,63,31.00727342196909,772,0.8715851457383538,0.6179789454151032,-0.5955664758928143,Huu_tri_An_toan
146,46,25.32382394219716,679,0.17903984187695987,1.0301043490501063,0.8310812181910432,Tiet_kiem_Pho_thong
147,23,46.63639516872596,568,0.44121052873613403,0.8237373095695811,1.0258648875079002,Gioi_tre_Tieu_hoang
148,30,48.49058935739226,621,0.6360093980154784,0.8227035945460833,0.595441486960319,Gioi_tre_Tieu_hoang
149,67,34.44633285459652,737,0.9746317097238298,-0.05929945849272833,-1.0704802238106716,Huu_tri_An_toan
150,25,53.37678642089723,704,0.46233472113931795,0.9157361666862591,0.7922983060998586,Gioi_tre_Tieu_hoang
151,24,25.13615787725737,648,0.17170984177067364,0.4131439571253835,0.7746191766206743,Tiet_kiem_Pho_thong
152,38,189.8950883359352,794,0.9260673765823907,0.8449694846154581,-1.0343246735876104,Doanh_nhan_Thanh_dat
153,40,26.54255010503255,500,0.07983085931140493,0.13730784071098967,1.006240150987512,Tiet_kiem_Pho_thong
154,28,31.0822897697752,601,0.2640990316121568,0.4410637048558188,1.032165357475704,Gioi_tre_Tieu_hoang
155,25,26.638020147500956,474,0.20166955689848085,0.09629982296790979,1.0233686921376037,Tiet_kiem_Pho_thong
156,69,39.251108710567465,686,0.7301484591363143,0.4035094846347852,-0.1769756049317478,Huu_tri_An_toan
157,40,34.493692519718984,581,0.2518904747760495,0.06924768812813936,0.8449051885534573,Tiet_kiem_Pho_thong
158,65,35.2597294290365,729,0.7838566839782836,0.5235905570948272,-1.3994602053596323,Huu_tri_An_toan
159,62,37.26267445910668,694,1.0171732683735613,-0.13027565843557531,0.081325854150332,Huu_tri_An_toan
160,48,154.00235182186174,798,0.7946584436826344,0.8376231039304195,-0.5171937292266428,Doanh_nhan_Thanh_dat
161,42,23.41420097401982,598,0.9013629068728418,0.585186211645652,0.9307620755451051,Tiet_kiem_Pho_thong
162,48,209.6757576390095,799,0.7856995087269516,1.0633431532301096,-1.1292690786037376,Doanh_nhan_Thanh_dat
163,67,33.73809978267775,713,1.0870363098380105,0.6693208963679799,-0.6933348110976942,Huu_tri_An_toan
164,28,35.17913747890406,649,0.8103518226932694,0.6404872993280015,1.075141362662324,Gioi_tre_Tieu_hoang
165,38,22.856628334354582,523,-0.5574962862352232,-0.1540653995999391,1.0552561815489643,Tiet_kiem_Pho_thong
166,23,34.41528165274001,702,0.9029451268027902,0.5623699309644552,1.250487161068862,Gioi_tre_Tieu_hoang
167,25,54.008936208123046,597,0.5940193814262569,0.4686511549896102,0.49344082954753093,Gioi_tre_Tieu_hoang
168,28,64.51801925071419,689,0.7691727360157079,0.8189508683330572,0.9706831117560616,Gioi_tre_Tieu_hoang
169,35,29.96042264850435,588,0.32122931057619186,0.1865253892365136,0.8049651816898266,Tiet_kiem_Pho_thong
170,22,36.17128546227383,628,1.0176006859033797,0.8836633212004625,0.4858998792753646,Gioi_tre_Tieu_hoang
171,33,20.065941422024554,591,0.036310448761315936,-0.18767984412550642,0.9551037302242538,Tiet_kiem_Pho_thong
172,23,47.55825547314029,540,0.7321424213881197,0.6960724402146637,0.9104979908834296,Gioi_tre_Tieu_hoang
173,33,28.318441968258078,628,0.15568616345796124,0.6824613582682366,0.9383971552546863,Tiet_kiem_Pho_thong
174,32,24.68549541224526,515,0.7998306972747757,-0.29754529415651404,0.8307094802204092,Tiet_kiem_Pho_thong
175,44,25.19775924255238,709,-0.2312775925063055,0.29579098468235865,0.8217982363092393,Tiet_kiem_Pho_thong
176,21,47.47856568181622,651,0.7241397292354494,0.6629424682244583,0.7740358600533148,Gioi_tre_Tieu_hoang
177,68,43.11698281149523,638,0.8535502448728924,0.9378480810150565,-1.3055932816285822,Huu_tri_An_toan
178,22,58.11293444355254,703,0.4339235274876016,0.8137966158370551,1.1256793246257077,Gioi_tre_Tieu_hoang
179,21,39.3096110019157,590,0.5407394322909096,0.5481919105582703,0.8066917541984605,Gioi_tre_Tieu_hoang
180,39,20.220521768981865,619,0.4334115846435699,-0.5974942570285822,0.9374056569847572,Tiet_kiem_Pho_thong
181,27,60.57234270011813,606,1.1180501526656281,0.7192867437586979,0.6638225435921836,Gioi_tre_Tieu_hoang
182,42,23.39663203460317,610,-0.46548579876199214,0.15550957546051988,0.8096092358535211,Tiet_kiem_Pho_thong
183,48,21.927282551367966,567,-0.46285761048596663,0.22919870238934303,0.9780078179716583,Tiet_kiem_Pho_thong
184,56,29.96658919697186,611,-0.02364658568100056,0.25341636191291295,0.8847530163619456,Tiet_kiem_Pho_thong
185,29,23.551269491067156,557,0.004447700853361075,0.2348745616825721,0.9708089121856677,Tiet_kiem_Pho_thong
186,21,27.776875256380137,639,1.3478998552298371,0.6987858176920213,0.9676981548903284,Gioi_tre_Tieu_hoang
187,34,30.319861414617296,573,0.5665210988947158,0.4273764025024618,0.9599594113281494,Tiet_kiem_Pho_thong
188,24,38.95403872405724,646,0.3304596054626888,0.7056362314738256,0.7981762006711594,Gioi_tre_Tieu_hoang
189,40,184.9394730512852,850,0.8699859715607509,0.8349586965290007,-0.7940613734189115,Doanh_nhan_Thanh_dat
190,21,42.55820236516266,589,0.5439086091043662,0.7113299849794213,0.9059385508713462,Gioi_tre_Tieu_hoang
191,23,24.76735239403781,426,0.2173077256534012,0.3133197673760628,0.8206718106166326,Tiet_kiem_Pho_thong
192,69,41.09380925848659,691,1.0981452273699905,0.5446002371606334,-0.9011257913354118,Huu_tri_An_toan
193,33,25.94534421850408,577,-0.18270270288727106,0.3209798857440496,0.8372071513246051,Tiet_kiem_Pho_thong
194,62,35.01523010076707,717,1.0381292549572683,0.7848662406323972,-1.245469390534971,Huu_tri_An_toan
195,21,43.32831610134375,613,0.8968108314846394,0.5985784211734783,0.5657916291648292,Gioi_tre_Tieu_hoang
196,26,51.07324128242117,591,-0.17731268764347297,0.5907511103495033,0.8783608010805093,Gioi_tre_Tieu_hoang
197,22,44.75248802275501,521,1.2181675849848155,0.4613880090179527,0.7919822974686894,Gioi_tre_Tieu_hoang
198,24,58.69366784113875,551,0.11593158063697767,0.9942340654987216,0.7581352645696269,Gioi_tre_Tieu_hoang
199,47,22.395888172398063,504,-0.06268923321863357,0.16466293639636198,0.9921349602986497,Tiet_kiem_Pho_thong
200,46,187.4823145101623,819,1.0561511196726854,0.9032004149065767,-1.0506835740692368,Doanh_nhan_Thanh_dat
201,62,43.610643028424846,690,0.8180085675306573,0.5710884247136128,-0.936446094766536,Huu_tri_An_toan
202,55,30.141929807446743,748,0.6686211442057208,0.18592670519541815,-0.6390041742418142,Huu_tri_An_toan
203,63,31.460736616284084,668,0.9759185175972732,0.6821393302350856,-0.4066523341045685,Huu_tri_An_toan
204,24,42.99333586835962,686,0.766869002820198,0.7911775544163215,1.233000468980217,Gioi_tre_Tieu_hoang
205,69,43.996357875095,729,0.9186858346387219,0.24387903959452645,-0.6922371798626478,Huu_tri_An_toan
206,21,29.269147284991988,722,0.26903749028349505,0.6557492752828455,0.7446373400222159,Gioi_tre_Tieu_hoang
207,27,32.5650011013715,618,0.20635939192553931,0.535025081343349,0.8186354643940326,Tiet_kiem_Pho_thong
208,26,50.87902228839854,653,0.9520421572455975,0.7362043117407413,0.5406336104088307,Gioi_tre_Tieu_hoang
209,37,27.57053375141104,648,0.33116420551660397,0.21219154010626595,0.7508063853528626,Tiet_kiem_Pho_thong
210,40,36.51107472317619,614,1.140673245672158,0.4262038582526177,0.7239237240844183,Tiet_kiem_Pho_thong
211,43,202.5057164728809,761,0.9478089996627456,0.874953196100809,-0.9039246971620949,Doanh_nhan_Thanh_dat
212,60,30.7473977289535,676,0.917715680884122,1.000971351305422,-0.6815985410531057,Huu_tri_An_toan
213,38,152.24441533726,788,1.0454810644991743,0.7550143434519094,-1.1212616362456684,Doanh_nhan_Thanh_dat
214,65,33.13583423954117,769,0.7200727628770796,0.5674054177255657,-0.5202227504380731,Huu_tri_An_toan
215,30,38.992755601759086,678,0.42810065850271617,0.7362233020422121,0.6328475729958183,Gioi_tre_Tieu_hoang
216,23,46.4764104255763,697,1.2018278664477369,1.1123007153272795,1.0416732461186284,Gioi_tre_Tieu_hoang
217,38,200.69625239906046,779,1.0312408621742633,1.0115902053365362,-1.0298531156151849,Doanh_nhan_Thanh_dat
218,38,35.38765040527631,531,0.022536216288112754,-0.086728928241122,0.713346338292694,Tiet_kiem_Pho_thong
219,64,28.1726898890391,707,0.9153516132386145,1.0585417351008894,-1.123007050767539,Huu_tri_An_toan
220,36,23.202803816382602,577,0.5354994478816745,0.9538345223738436,1.0543243528272188,Tiet_kiem_Pho_thong
221,54,29.127647366166414,678,0.9542877983831649,-0.0687894523921867,-0.7489104913512817,Huu_tri_An_toan
222,34,20.02648466366602,630,-0.11308033586476457,-0.2679667342841152,0.612773778671835,Tiet_kiem_Pho_thong
223,63,33.1077297407677,585,0.7678190183901614,0.77005309607374,-0.5665672441621948,Huu_tri_An_toan
224,57,36.50895949909733,730,1.0453866447768616,0.46995377705601415,-0.8611021250530898,Huu_tri_An_toan
225,26,43.23109523769199,577,0.3231509430819501,0.6392338304027567,1.113620958943642,Gioi_tre_Tieu_hoang
226,37,24.263941604260882,454,0.4536181585444199,0.49473755883697335,0.8718672442881786,Tiet_kiem_Pho_thong
227,63,35.43665528957705,728,0.8193499789918234,0.46713521255923895,-0.9812036824775382,Huu_tri_An_toan
228,27,34.96568461464601,634,0.19302545861297848,0.7932859964867052,0.7928717035405033,Gioi_tre_Tieu_hoang
229,37,172.11837889396134,767,0.8458165012331359,0.9632961751509826,-0.9899152076450562,Doanh_nhan_Thanh_dat
230,35,181.5419962461993,792,0.9693105607263144,0.9176441555277225,-0.9734055678166644,Doanh_nhan_Thanh_dat
231,24,38.367864642733096,556,0.5826048157703297,0.6103239561892235,1.2020018578600005,Gioi_tre_Tieu_hoang
232,26,61.459963757693586,621,0.38159911763125964,0.663420711779032,1.074975283829637,Gioi_tre_Tieu_hoang
233,58,38.01238604719741,671,0.6979127895146067,0.8485801440368288,-1.0305094841942217,Huu_tri_An_toan
234,25,42.9811719829897,605,0.1310427573910029,0.8766219554294318,0.7844325605974396,Gioi_tre_Tieu_hoang
235,22,44.956820989107726,671,0.7516272279650098,0.9618945792701425,0.6863715340331331,Gioi_tre_Tieu_hoang
236,38,20.808610108413166,655,-0.1672576342155976,0.9493191104870182,1.0080048065714649,Tiet_kiem_Pho_thong
237,44,27.040892708966805,526,0.14708848695236407,0.5930293854511108,0.9656360869828549,Tiet_kiem_Pho_thong
238,23,41.77081229406403,572,0.7270797196780383,1.112504983848629,0.5864934171491455,Gioi_tre_Tieu_hoang
239,62,36.20619068827674,720,0.80116211170849,0.5795168134520936,-0.8135080468486601,Huu_tri_An_toan
240,35,190.7076774301912,774,0.9985729995679863,1.018738605156475,-0.3820872715962772,Doanh_nhan_Thanh_dat
241,31,30.982211697803354,616,0.22167716782136865,0.9231504635196761,0.935078517575481,Tiet_kiem_Pho_thong
242,28,44.05545178407137,513,0.41765340387167027,0.9593989093122218,0.7954263875402237,Gioi_tre_Tieu_hoang
243,26,38.28095282791411,591,0.47678740226927496,0.567457245627414,0.3940652264520836,Gioi_tre_Tieu_hoang
244,47,35.60658025961226,659,-0.07264812508721938,0.3614920361346438,0.8975804393609084,Tiet_kiem_Pho_thong
